gene_id	exonic_length
ENSMUSG00000026387	2012
ENSMUSG00000050777	1311
ENSMUSG00000026385	1422
ENSMUSG00000026388	2428
ENSMUSG00000026389	5715
ENSMUSG00000036907	2000
ENSMUSG00000101275	1377
ENSMUSG00000026390	1925
ENSMUSG00000058665	2624
ENSMUSG00000099957	1133
ENSMUSG00000101386	255
ENSMUSG00000101922	399
ENSMUSG00000099336	779
ENSMUSG00000100979	449
ENSMUSG00000097881	3876
ENSMUSG00000101700	495
ENSMUSG00000003721	3473
ENSMUSG00000101791	1741
ENSMUSG00000026339	11445
ENSMUSG00000085857	778
ENSMUSG00000050534	1935
ENSMUSG00000001674	2483
ENSMUSG00000099960	1609
ENSMUSG00000036815	17227
ENSMUSG00000099574	704
ENSMUSG00000026341	4631
ENSMUSG00000102063	355
ENSMUSG00000026342	2956
ENSMUSG00000026343	3015
ENSMUSG00000026344	7038
ENSMUSG00000049690	12100
ENSMUSG00000101600	527
ENSMUSG00000036155	10291
ENSMUSG00000026347	4292
ENSMUSG00000026348	2831
ENSMUSG00000102014	503
ENSMUSG00000026349	12345
ENSMUSG00000051590	5345
ENSMUSG00000036104	11739
ENSMUSG00000036086	9079
ENSMUSG00000099760	2243
ENSMUSG00000056211	31486
ENSMUSG00000026353	4659
ENSMUSG00000026354	6406
ENSMUSG00000026355	4666
ENSMUSG00000026356	4358
ENSMUSG00000045382	1808
ENSMUSG00000097283	3467
ENSMUSG00000042581	12171
ENSMUSG00000086633	684
ENSMUSG00000026401	1675
ENSMUSG00000087691	2438
ENSMUSG00000086825	3681
ENSMUSG00000026399	4853
ENSMUSG00000085526	2547
ENSMUSG00000042554	2121
ENSMUSG00000026405	6730
ENSMUSG00000026409	7254
ENSMUSG00000046404	6128
ENSMUSG00000042510	3640
ENSMUSG00000099556	425
ENSMUSG00000100106	2828
ENSMUSG00000026415	1911
ENSMUSG00000086706	1066
ENSMUSG00000026417	4025
ENSMUSG00000042474	1736
ENSMUSG00000026420	1386
ENSMUSG00000026416	1186
ENSMUSG00000016524	1149
ENSMUSG00000016529	1310
ENSMUSG00000016528	3041
ENSMUSG00000016526	3178
ENSMUSG00000026427	7374
ENSMUSG00000026430	3997
ENSMUSG00000042349	9018
ENSMUSG00000102027	667
ENSMUSG00000102055	364
ENSMUSG00000026425	12560
ENSMUSG00000101778	2402
ENSMUSG00000055184	2191
ENSMUSG00000026432	4023
ENSMUSG00000004552	3170
ENSMUSG00000052688	4624
ENSMUSG00000042268	5226
ENSMUSG00000042251	7028
ENSMUSG00000013275	4912
ENSMUSG00000026433	1468
ENSMUSG00000026434	6779
ENSMUSG00000026435	3563
ENSMUSG00000026436	6407
ENSMUSG00000059149	7187
ENSMUSG00000026437	4764
ENSMUSG00000099874	386
ENSMUSG00000079330	5526
ENSMUSG00000118219	5271
ENSMUSG00000066936	720
ENSMUSG00000101549	359
ENSMUSG00000042115	4269
ENSMUSG00000009772	3920
ENSMUSG00000100658	5447
ENSMUSG00000042066	5692
ENSMUSG00000090079	335
ENSMUSG00000042046	9345
ENSMUSG00000097760	2222
ENSMUSG00000026439	3930
ENSMUSG00000048174	2018
ENSMUSG00000053024	9304
ENSMUSG00000026442	14145
ENSMUSG00000101126	1877
ENSMUSG00000026443	3595
ENSMUSG00000054387	14798
ENSMUSG00000026447	9237
ENSMUSG00000101102	463
ENSMUSG00000046062	5594
ENSMUSG00000041757	12530
ENSMUSG00000101693	3429
ENSMUSG00000115958	741
ENSMUSG00000116158	779
ENSMUSG00000070645	1657
ENSMUSG00000070644	4566
ENSMUSG00000070643	4312
ENSMUSG00000090553	1372
ENSMUSG00000102976	6031
ENSMUSG00000116275	4395
ENSMUSG00000094410	10156
ENSMUSG00000102049	5007
ENSMUSG00000051998	2309
ENSMUSG00000026463	12248
ENSMUSG00000100830	1343
ENSMUSG00000010311	2575
ENSMUSG00000090208	662
ENSMUSG00000041577	3615
ENSMUSG00000100987	2588
ENSMUSG00000041559	3306
ENSMUSG00000020423	2743
ENSMUSG00000026450	1815
ENSMUSG00000064246	2804
ENSMUSG00000042451	2329
ENSMUSG00000042429	5785
ENSMUSG00000026459	1495
ENSMUSG00000026458	6572
ENSMUSG00000042305	3564
ENSMUSG00000050526	1768
ENSMUSG00000026456	4437
ENSMUSG00000026457	5025
ENSMUSG00000101061	3316
ENSMUSG00000026455	11395
ENSMUSG00000042229	2861
ENSMUSG00000046367	1832
ENSMUSG00000042207	16555
ENSMUSG00000097435	2377
ENSMUSG00000026452	7638
ENSMUSG00000073557	14983
ENSMUSG00000101168	2721
ENSMUSG00000026429	4836
ENSMUSG00000042793	6851
ENSMUSG00000097988	915
ENSMUSG00000031506	6102
ENSMUSG00000026426	2299
ENSMUSG00000085311	603
ENSMUSG00000026424	2269
ENSMUSG00000097680	2782
ENSMUSG00000003051	2217
ENSMUSG00000041926	6977
ENSMUSG00000062580	7893
ENSMUSG00000048096	3948
ENSMUSG00000041889	2418
ENSMUSG00000041879	8233
ENSMUSG00000100620	885
ENSMUSG00000009418	18814
ENSMUSG00000054412	2616
ENSMUSG00000026421	1956
ENSMUSG00000041801	1559
ENSMUSG00000026418	3600
ENSMUSG00000041782	3400
ENSMUSG00000026414	7752
ENSMUSG00000026413	5024
ENSMUSG00000051985	8996
ENSMUSG00000026411	2726
ENSMUSG00000097918	567
ENSMUSG00000026407	6550
ENSMUSG00000102717	3246
ENSMUSG00000086264	2049
ENSMUSG00000041642	12184
ENSMUSG00000087230	3230
ENSMUSG00000041605	4977
ENSMUSG00000097315	1594
ENSMUSG00000103594	1802
ENSMUSG00000102941	2520
ENSMUSG00000097433	1477
ENSMUSG00000052759	1077
ENSMUSG00000041570	9195
ENSMUSG00000097403	3589
ENSMUSG00000026404	2953
ENSMUSG00000041498	10358
ENSMUSG00000104414	547
ENSMUSG00000104509	2414
ENSMUSG00000104366	1557
ENSMUSG00000097229	2439
ENSMUSG00000041483	4937
ENSMUSG00000097113	1558
ENSMUSG00000097448	1617
ENSMUSG00000026398	5899
ENSMUSG00000098243	1453
ENSMUSG00000098045	217
ENSMUSG00000098145	498
ENSMUSG00000102142	1244
ENSMUSG00000098206	3388
ENSMUSG00000026395	18313
ENSMUSG00000099459	673
ENSMUSG00000026394	1887
ENSMUSG00000026393	7376
ENSMUSG00000099510	421
ENSMUSG00000100459	2248
ENSMUSG00000019230	9494
ENSMUSG00000079283	1750
ENSMUSG00000099808	411
ENSMUSG00000056268	19408
ENSMUSG00000104900	461
ENSMUSG00000063681	14432
ENSMUSG00000103844	1111
ENSMUSG00000102661	502
ENSMUSG00000033964	8400
ENSMUSG00000033952	11590
ENSMUSG00000026368	2532
ENSMUSG00000057037	1931
ENSMUSG00000070594	3187
ENSMUSG00000033898	1933
ENSMUSG00000026365	8383
ENSMUSG00000052726	6895
ENSMUSG00000102368	553
ENSMUSG00000026361	17613
ENSMUSG00000033849	9288
ENSMUSG00000018196	8772
ENSMUSG00000018199	9541
ENSMUSG00000018189	2921
ENSMUSG00000100455	3666
ENSMUSG00000026360	3627
ENSMUSG00000051079	1655
ENSMUSG00000026358	6947
ENSMUSG00000098509	3941
ENSMUSG00000026357	2031
ENSMUSG00000099964	2516
ENSMUSG00000035131	7003
ENSMUSG00000087627	4376
ENSMUSG00000085822	759
ENSMUSG00000099629	2077
ENSMUSG00000102074	290
ENSMUSG00000101011	1721
ENSMUSG00000056220	6391
ENSMUSG00000097028	4330
ENSMUSG00000032487	4580
ENSMUSG00000097754	1745
ENSMUSG00000006007	3350
ENSMUSG00000099447	610
ENSMUSG00000006010	4100
ENSMUSG00000006005	10496
ENSMUSG00000006014	4280
ENSMUSG00000066842	21191
ENSMUSG00000093650	6845
ENSMUSG00000099622	767
ENSMUSG00000102095	1102
ENSMUSG00000114212	1707
ENSMUSG00000114943	1679
ENSMUSG00000114694	903
ENSMUSG00000114582	945
ENSMUSG00000114591	942
ENSMUSG00000100954	2843
ENSMUSG00000023150	5435
ENSMUSG00000052748	12865
ENSMUSG00000053286	8211
ENSMUSG00000026484	4127
ENSMUSG00000100357	687
ENSMUSG00000026483	7380
ENSMUSG00000100594	1381
ENSMUSG00000043019	6381
ENSMUSG00000032666	11788
ENSMUSG00000100685	406
ENSMUSG00000014980	4195
ENSMUSG00000032649	4245
ENSMUSG00000026482	6907
ENSMUSG00000086145	1133
ENSMUSG00000099868	419
ENSMUSG00000055547	1566
ENSMUSG00000008475	2276
ENSMUSG00000026480	8478
ENSMUSG00000042772	6341
ENSMUSG00000100394	1779
ENSMUSG00000042751	5781
ENSMUSG00000099969	99
ENSMUSG00000026479	8039
ENSMUSG00000026478	8272
ENSMUSG00000073538	2287
ENSMUSG00000042708	3710
ENSMUSG00000042699	9603
ENSMUSG00000042684	2961
ENSMUSG00000042671	9640
ENSMUSG00000100945	714
ENSMUSG00000100334	3337
ENSMUSG00000026475	2339
ENSMUSG00000099568	613
ENSMUSG00000066800	6641
ENSMUSG00000100183	762
ENSMUSG00000042641	5219
ENSMUSG00000045968	4905
ENSMUSG00000043282	2527
ENSMUSG00000047053	1317
ENSMUSG00000026473	3782
ENSMUSG00000100014	597
ENSMUSG00000101903	842
ENSMUSG00000100502	586
ENSMUSG00000100627	5637
ENSMUSG00000066797	1892
ENSMUSG00000099933	613
ENSMUSG00000100221	786
ENSMUSG00000004110	25228
ENSMUSG00000101880	473
ENSMUSG00000096950	3281
ENSMUSG00000056708	3276
ENSMUSG00000026471	5981
ENSMUSG00000026470	10637
ENSMUSG00000033722	8222
ENSMUSG00000103670	285
ENSMUSG00000026469	17880
ENSMUSG00000073535	2206
ENSMUSG00000033701	6453
ENSMUSG00000026468	5740
ENSMUSG00000033684	8291
ENSMUSG00000102558	614
ENSMUSG00000033671	16520
ENSMUSG00000026466	5406
ENSMUSG00000050565	9218
ENSMUSG00000015484	3882
ENSMUSG00000060985	6937
ENSMUSG00000103705	1478
ENSMUSG00000026602	3116
ENSMUSG00000026601	6014
ENSMUSG00000078193	445
ENSMUSG00000026600	9791
ENSMUSG00000026596	10800
ENSMUSG00000060519	3892
ENSMUSG00000033557	8770
ENSMUSG00000026594	12085
ENSMUSG00000033544	2841
ENSMUSG00000101905	359
ENSMUSG00000101768	722
ENSMUSG00000026592	1093
ENSMUSG00000070565	13740
ENSMUSG00000033488	2534
ENSMUSG00000087093	604
ENSMUSG00000026589	5410
ENSMUSG00000004031	8767
ENSMUSG00000026587	9839
ENSMUSG00000103971	1192
ENSMUSG00000073530	10294
ENSMUSG00000047661	2592
ENSMUSG00000104014	960
ENSMUSG00000040782	17516
ENSMUSG00000015829	12867
ENSMUSG00000073528	1252
ENSMUSG00000103719	443
ENSMUSG00000104111	494
ENSMUSG00000090394	10195
ENSMUSG00000026729	897
ENSMUSG00000026725	5817
ENSMUSG00000058267	3258
ENSMUSG00000014226	2390
ENSMUSG00000026721	23232
ENSMUSG00000104302	1828
ENSMUSG00000103693	4321
ENSMUSG00000118401	1637
ENSMUSG00000103200	640
ENSMUSG00000102852	711
ENSMUSG00000103631	464
ENSMUSG00000040423	11308
ENSMUSG00000026715	8546
ENSMUSG00000043467	18814
ENSMUSG00000104016	634
ENSMUSG00000053332	3760
ENSMUSG00000026709	5195
ENSMUSG00000102864	650
ENSMUSG00000026708	5695
ENSMUSG00000026705	12847
ENSMUSG00000044835	3735
ENSMUSG00000049160	1192
ENSMUSG00000026701	4804
ENSMUSG00000026700	1842
ENSMUSG00000066755	2066
ENSMUSG00000000817	1937
ENSMUSG00000040297	8928
ENSMUSG00000103158	829
ENSMUSG00000086277	1167
ENSMUSG00000026698	4250
ENSMUSG00000103393	600
ENSMUSG00000040265	24452
ENSMUSG00000090260	928
ENSMUSG00000078190	7928
ENSMUSG00000026694	9740
ENSMUSG00000026696	4565
ENSMUSG00000026697	2074
ENSMUSG00000091060	969
ENSMUSG00000040225	16092
ENSMUSG00000026692	3707
ENSMUSG00000040181	6304
ENSMUSG00000040170	5609
ENSMUSG00000095576	1957
ENSMUSG00000026691	2413
ENSMUSG00000103288	539
ENSMUSG00000071890	2956
ENSMUSG00000026586	11066
ENSMUSG00000092188	626
ENSMUSG00000040124	2855
ENSMUSG00000101869	1344
ENSMUSG00000040113	1848
ENSMUSG00000026585	4012
ENSMUSG00000026584	5802
ENSMUSG00000041406	4148
ENSMUSG00000041396	1513
ENSMUSG00000026582	2912
ENSMUSG00000026581	5911
ENSMUSG00000026580	4413
ENSMUSG00000090081	863
ENSMUSG00000086593	1226
ENSMUSG00000026579	7430
ENSMUSG00000040918	3838
ENSMUSG00000026578	1909
ENSMUSG00000026577	5336
ENSMUSG00000026575	5876
ENSMUSG00000026576	3081
ENSMUSG00000104011	540
ENSMUSG00000097281	2023
ENSMUSG00000103383	452
ENSMUSG00000102897	660
ENSMUSG00000102761	650
ENSMUSG00000102163	892
ENSMUSG00000026574	1724
ENSMUSG00000103659	823
ENSMUSG00000104117	4171
ENSMUSG00000026573	523
ENSMUSG00000101189	685
ENSMUSG00000102408	3611
ENSMUSG00000026572	3192
ENSMUSG00000040848	5702
ENSMUSG00000040843	5473
ENSMUSG00000102302	4755
ENSMUSG00000040836	6962
ENSMUSG00000026571	6424
ENSMUSG00000102401	3075
ENSMUSG00000026568	7344
ENSMUSG00000026567	8739
ENSMUSG00000103583	1377
ENSMUSG00000026566	3550
ENSMUSG00000040723	10131
ENSMUSG00000103686	1222
ENSMUSG00000040713	2362
ENSMUSG00000104306	676
ENSMUSG00000089829	2181
ENSMUSG00000005763	5329
ENSMUSG00000102154	890
ENSMUSG00000026565	16597
ENSMUSG00000097196	839
ENSMUSG00000102484	161
ENSMUSG00000026564	4049
ENSMUSG00000000544	2742
ENSMUSG00000040629	1733
ENSMUSG00000040612	8251
ENSMUSG00000091393	2845
ENSMUSG00000103400	2517
ENSMUSG00000026563	4110
ENSMUSG00000040596	9586
ENSMUSG00000086056	1744
ENSMUSG00000051081	3012
ENSMUSG00000026560	3065
ENSMUSG00000102548	934
ENSMUSG00000097823	1627
ENSMUSG00000060568	6325
ENSMUSG00000026558	5464
ENSMUSG00000103139	561
ENSMUSG00000102909	822
ENSMUSG00000052428	4764
ENSMUSG00000026687	3383
ENSMUSG00000026688	1097
ENSMUSG00000040485	1143
ENSMUSG00000015843	2297
ENSMUSG00000026686	3396
ENSMUSG00000093538	714
ENSMUSG00000052534	13844
ENSMUSG00000103530	492
ENSMUSG00000026683	6341
ENSMUSG00000026678	4546
ENSMUSG00000038530	3098
ENSMUSG00000070532	1734
ENSMUSG00000089990	915
ENSMUSG00000026675	5104
ENSMUSG00000097503	1135
ENSMUSG00000026674	9264
ENSMUSG00000026670	4011
ENSMUSG00000104266	1140
ENSMUSG00000103908	356
ENSMUSG00000026667	8101
ENSMUSG00000044306	1563
ENSMUSG00000073494	2542
ENSMUSG00000102418	2544
ENSMUSG00000102752	3827
ENSMUSG00000038473	7249
ENSMUSG00000042800	771
ENSMUSG00000038463	3095
ENSMUSG00000026663	9231
ENSMUSG00000053925	1671
ENSMUSG00000026659	2743
ENSMUSG00000096968	817
ENSMUSG00000070524	1284
ENSMUSG00000038421	1745
ENSMUSG00000026656	5790
ENSMUSG00000103676	619
ENSMUSG00000104340	1163
ENSMUSG00000059089	1256
ENSMUSG00000059498	1736
ENSMUSG00000026649	1774
ENSMUSG00000058076	3250
ENSMUSG00000056569	2111
ENSMUSG00000038370	1577
ENSMUSG00000005677	4414
ENSMUSG00000005674	5135
ENSMUSG00000005681	537
ENSMUSG00000058715	874
ENSMUSG00000013593	2313
ENSMUSG00000006403	4810
ENSMUSG00000052423	5467
ENSMUSG00000062729	4515
ENSMUSG00000053483	4756
ENSMUSG00000062963	2070
ENSMUSG00000103983	5577
ENSMUSG00000013973	5861
ENSMUSG00000013997	4932
ENSMUSG00000006412	1937
ENSMUSG00000045259	1558
ENSMUSG00000006411	3746
ENSMUSG00000048865	8591
ENSMUSG00000026641	2806
ENSMUSG00000103711	867
ENSMUSG00000038235	2663
ENSMUSG00000091993	3544
ENSMUSG00000060244	1273
ENSMUSG00000038209	1141
ENSMUSG00000004709	4876
ENSMUSG00000004707	3307
ENSMUSG00000038179	4577
ENSMUSG00000103219	585
ENSMUSG00000103083	2562
ENSMUSG00000015355	1189
ENSMUSG00000015316	6156
ENSMUSG00000038147	6272
ENSMUSG00000073492	2574
ENSMUSG00000104413	2117
ENSMUSG00000015314	10832
ENSMUSG00000026556	6990
ENSMUSG00000051251	2464
ENSMUSG00000003458	3975
ENSMUSG00000026553	9427
ENSMUSG00000103380	942
ENSMUSG00000003464	3815
ENSMUSG00000026554	12996
ENSMUSG00000013698	3861
ENSMUSG00000007122	1951
ENSMUSG00000092085	500
ENSMUSG00000007107	3667
ENSMUSG00000103617	364
ENSMUSG00000038034	5217
ENSMUSG00000007097	7038
ENSMUSG00000038026	4288
ENSMUSG00000102413	429
ENSMUSG00000044708	5407
ENSMUSG00000050229	7554
ENSMUSG00000026548	1313
ENSMUSG00000037995	6612
ENSMUSG00000026547	2082
ENSMUSG00000026546	5717
ENSMUSG00000085184	2946
ENSMUSG00000049598	1879
ENSMUSG00000053318	3079
ENSMUSG00000070504	2678
ENSMUSG00000026544	1410
ENSMUSG00000037942	3444
ENSMUSG00000026542	971
ENSMUSG00000037924	2690
ENSMUSG00000062527	3453
ENSMUSG00000058981	3203
ENSMUSG00000046643	3623
ENSMUSG00000049456	3686
ENSMUSG00000005339	998
ENSMUSG00000049605	4388
ENSMUSG00000079180	794
ENSMUSG00000037872	1405
ENSMUSG00000005338	7248
ENSMUSG00000037860	3501
ENSMUSG00000037849	3054
ENSMUSG00000070501	8107
ENSMUSG00000073491	6840
ENSMUSG00000043263	3547
ENSMUSG00000066677	5258
ENSMUSG00000073490	3422
ENSMUSG00000073489	3561
ENSMUSG00000090272	3591
ENSMUSG00000026536	1785
ENSMUSG00000039997	6706
ENSMUSG00000026535	1697
ENSMUSG00000054203	4177
ENSMUSG00000045381	3707
ENSMUSG00000047048	4533
ENSMUSG00000050134	4102
ENSMUSG00000049528	2510
ENSMUSG00000059371	3866
ENSMUSG00000046486	5204
ENSMUSG00000051528	1642
ENSMUSG00000055033	3806
ENSMUSG00000026532	9691
ENSMUSG00000050788	2685
ENSMUSG00000026531	799
ENSMUSG00000066672	6080
ENSMUSG00000059503	1010
ENSMUSG00000051509	4526
ENSMUSG00000066671	3286
ENSMUSG00000028354	7960
ENSMUSG00000050069	3745
ENSMUSG00000026527	6019
ENSMUSG00000103079	953
ENSMUSG00000026526	3392
ENSMUSG00000039783	4724
ENSMUSG00000026525	1913
ENSMUSG00000078185	6975
ENSMUSG00000026523	3997
ENSMUSG00000039748	8422
ENSMUSG00000104158	1799
ENSMUSG00000055214	10094
ENSMUSG00000078184	1338
ENSMUSG00000104157	3557
ENSMUSG00000104021	959
ENSMUSG00000057335	18049
ENSMUSG00000103435	428
ENSMUSG00000026504	4129
ENSMUSG00000087082	1430
ENSMUSG00000019699	5124
ENSMUSG00000097892	1791
ENSMUSG00000063659	6138
ENSMUSG00000102432	1258
ENSMUSG00000103043	1233
ENSMUSG00000102885	375
ENSMUSG00000101746	698
ENSMUSG00000015962	768
ENSMUSG00000015961	4531
ENSMUSG00000102483	3435
ENSMUSG00000091476	5260
ENSMUSG00000026502	9156
ENSMUSG00000070489	595
ENSMUSG00000086350	2560
ENSMUSG00000026500	883
ENSMUSG00000039630	11599
ENSMUSG00000026495	4151
ENSMUSG00000026494	14696
ENSMUSG00000089713	3010
ENSMUSG00000055067	9184
ENSMUSG00000026492	2804
ENSMUSG00000038949	8859
ENSMUSG00000038936	7562
ENSMUSG00000087236	3552
ENSMUSG00000026491	15116
ENSMUSG00000073486	1301
ENSMUSG00000026490	21522
ENSMUSG00000026489	5293
ENSMUSG00000104520	1080
ENSMUSG00000010609	4332
ENSMUSG00000102923	435
ENSMUSG00000038855	10463
ENSMUSG00000053963	7375
ENSMUSG00000102608	681
ENSMUSG00000026496	5293
ENSMUSG00000058729	7244
ENSMUSG00000026497	2294
ENSMUSG00000026499	6780
ENSMUSG00000103649	887
ENSMUSG00000103156	600
ENSMUSG00000060743	3504
ENSMUSG00000073485	3044
ENSMUSG00000038806	3471
ENSMUSG00000066652	2611
ENSMUSG00000026520	2958
ENSMUSG00000038793	1758
ENSMUSG00000026519	4492
ENSMUSG00000085563	643
ENSMUSG00000038776	1950
ENSMUSG00000038768	1898
ENSMUSG00000103328	500
ENSMUSG00000026516	13488
ENSMUSG00000062169	3783
ENSMUSG00000038733	8297
ENSMUSG00000054135	2513
ENSMUSG00000026514	2751
ENSMUSG00000050625	1819
ENSMUSG00000047369	16556
ENSMUSG00000004880	4761
ENSMUSG00000056699	1343
ENSMUSG00000022995	21452
ENSMUSG00000026511	5541
ENSMUSG00000091013	3766
ENSMUSG00000038633	2591
ENSMUSG00000100147	2846
ENSMUSG00000047539	5318
ENSMUSG00000026510	4418
ENSMUSG00000026509	6345
ENSMUSG00000102234	1985
ENSMUSG00000038599	3770
ENSMUSG00000102688	390
ENSMUSG00000043429	2055
ENSMUSG00000038576	3858
ENSMUSG00000079164	4790
ENSMUSG00000104367	154
ENSMUSG00000030768	5224
ENSMUSG00000046836	5010
ENSMUSG00000042901	6175
ENSMUSG00000056050	7196
ENSMUSG00000072258	2409
ENSMUSG00000104212	383
ENSMUSG00000053461	2766
ENSMUSG00000104022	916
ENSMUSG00000103451	534
ENSMUSG00000103305	632
ENSMUSG00000102743	399
ENSMUSG00000039384	3042
ENSMUSG00000044854	1272
ENSMUSG00000102682	1153
ENSMUSG00000102794	647
ENSMUSG00000101574	778
ENSMUSG00000103308	995
ENSMUSG00000092578	1722
ENSMUSG00000039377	2278
ENSMUSG00000102158	335
ENSMUSG00000026621	2246
ENSMUSG00000073481	6629
ENSMUSG00000039349	3035
ENSMUSG00000026620	4356
ENSMUSG00000102784	2575
ENSMUSG00000103942	445
ENSMUSG00000103478	1386
ENSMUSG00000104461	667
ENSMUSG00000039318	10800
ENSMUSG00000103613	974
ENSMUSG00000026618	8885
ENSMUSG00000104368	388
ENSMUSG00000026617	2308
ENSMUSG00000097261	1866
ENSMUSG00000026615	18102
ENSMUSG00000051295	3408
ENSMUSG00000097615	2761
ENSMUSG00000026614	6508
ENSMUSG00000103799	710
ENSMUSG00000039246	1578
ENSMUSG00000103449	628
ENSMUSG00000103690	1748
ENSMUSG00000039239	5791
ENSMUSG00000100393	506
ENSMUSG00000001305	3239
ENSMUSG00000097784	1275
ENSMUSG00000103503	1460
ENSMUSG00000104312	3076
ENSMUSG00000039224	3212
ENSMUSG00000026611	2870
ENSMUSG00000089947	2162
ENSMUSG00000089730	823
ENSMUSG00000039210	7684
ENSMUSG00000104245	2763
ENSMUSG00000103923	2791
ENSMUSG00000026610	6208
ENSMUSG00000103961	1675
ENSMUSG00000103577	2212
ENSMUSG00000104482	444
ENSMUSG00000026609	17322
ENSMUSG00000026608	8129
ENSMUSG00000037624	4943
ENSMUSG00000103669	653
ENSMUSG00000104507	1467
ENSMUSG00000026605	15433
ENSMUSG00000026604	13413
ENSMUSG00000097925	2141
ENSMUSG00000104435	4718
ENSMUSG00000026603	2717
ENSMUSG00000010175	8390
ENSMUSG00000099404	506
ENSMUSG00000079045	828
ENSMUSG00000103644	1134
ENSMUSG00000103510	1419
ENSMUSG00000103963	274
ENSMUSG00000089872	9741
ENSMUSG00000026634	5559
ENSMUSG00000037568	4314
ENSMUSG00000104487	737
ENSMUSG00000066595	5177
ENSMUSG00000097845	1650
ENSMUSG00000057072	506
ENSMUSG00000026632	2786
ENSMUSG00000062510	5303
ENSMUSG00000103576	856
ENSMUSG00000026630	1597
ENSMUSG00000102777	576
ENSMUSG00000091017	2234
ENSMUSG00000026628	2154
ENSMUSG00000073478	1687
ENSMUSG00000103174	1452
ENSMUSG00000037499	742
ENSMUSG00000026627	2246
ENSMUSG00000026626	9607
ENSMUSG00000103114	2385
ENSMUSG00000103517	341
ENSMUSG00000037474	13709
ENSMUSG00000037461	7319
ENSMUSG00000026623	7610
ENSMUSG00000102840	1624
ENSMUSG00000026622	4516
ENSMUSG00000055833	6099
ENSMUSG00000037434	5244
ENSMUSG00000049353	5313
ENSMUSG00000097416	3307
ENSMUSG00000026637	4566
ENSMUSG00000097089	1176
ENSMUSG00000037395	13622
ENSMUSG00000097316	2788
ENSMUSG00000058248	7331
ENSMUSG00000037375	9150
ENSMUSG00000100872	393
ENSMUSG00000016262	3850
ENSMUSG00000089812	388
ENSMUSG00000016200	11932
ENSMUSG00000103640	671
ENSMUSG00000016181	6530
ENSMUSG00000026638	7069
ENSMUSG00000079144	4403
ENSMUSG00000037318	5756
ENSMUSG00000090080	1108
ENSMUSG00000089683	332
ENSMUSG00000026639	6612
ENSMUSG00000016194	4251
ENSMUSG00000009633	871
ENSMUSG00000103736	248
ENSMUSG00000016179	2759
ENSMUSG00000097850	2112
ENSMUSG00000103692	578
ENSMUSG00000026640	17174
ENSMUSG00000016494	7290
ENSMUSG00000097325	2492
ENSMUSG00000096929	9354
ENSMUSG00000104206	322
ENSMUSG00000104077	256
ENSMUSG00000016493	7603
ENSMUSG00000016481	10349
ENSMUSG00000026616	8145
ENSMUSG00000050530	4442
ENSMUSG00000026643	6556
ENSMUSG00000049950	1042
ENSMUSG00000026644	534
ENSMUSG00000026645	1769
ENSMUSG00000103786	2871
ENSMUSG00000026650	1102
ENSMUSG00000026648	9316
ENSMUSG00000026646	4410
ENSMUSG00000085043	626
ENSMUSG00000109865	4057
ENSMUSG00000051396	4347
ENSMUSG00000039496	3111
ENSMUSG00000026655	4329
ENSMUSG00000085205	944
ENSMUSG00000085656	440
ENSMUSG00000086445	416
ENSMUSG00000026657	23468
ENSMUSG00000104284	3350
ENSMUSG00000102517	3062
ENSMUSG00000084859	1465
ENSMUSG00000086921	252
ENSMUSG00000102816	3644
ENSMUSG00000102136	2552
ENSMUSG00000102357	2273
ENSMUSG00000087355	1549
ENSMUSG00000102494	2408
ENSMUSG00000086874	466
ENSMUSG00000086018	978
ENSMUSG00000039449	5310
ENSMUSG00000048186	4194
ENSMUSG00000026662	5925
ENSMUSG00000026664	1893
ENSMUSG00000026668	884
ENSMUSG00000026669	7692
ENSMUSG00000026672	3753
ENSMUSG00000086430	1065
ENSMUSG00000026676	2670
ENSMUSG00000039145	7427
ENSMUSG00000039128	3463
ENSMUSG00000025817	6484
ENSMUSG00000056718	759
ENSMUSG00000025816	4572
ENSMUSG00000085818	873
ENSMUSG00000025815	6333
ENSMUSG00000043241	5474
ENSMUSG00000045319	9563
ENSMUSG00000102887	2794
ENSMUSG00000039063	2685
ENSMUSG00000087125	2500
ENSMUSG00000087485	1171
ENSMUSG00000118578	818
ENSMUSG00000039046	8059
ENSMUSG00000085716	425
ENSMUSG00000086109	1143
ENSMUSG00000002107	25884
ENSMUSG00000087079	639
ENSMUSG00000075538	2541
ENSMUSG00000062319	1228
ENSMUSG00000099424	335
ENSMUSG00000085070	697
ENSMUSG00000085580	876
ENSMUSG00000079604	4910
ENSMUSG00000079603	265
ENSMUSG00000015619	3978
ENSMUSG00000086618	520
ENSMUSG00000025783	1381
ENSMUSG00000079602	935
ENSMUSG00000075534	2022
ENSMUSG00000025782	6389
ENSMUSG00000025781	1908
ENSMUSG00000037262	1705
ENSMUSG00000037254	3315
ENSMUSG00000025780	7900
ENSMUSG00000086748	1020
ENSMUSG00000061186	9128
ENSMUSG00000085257	2011
ENSMUSG00000026778	7081
ENSMUSG00000102196	478
ENSMUSG00000102674	1035
ENSMUSG00000086006	1615
ENSMUSG00000086491	655
ENSMUSG00000026773	7561
ENSMUSG00000102329	1685
